ticker,form,filing_date,ret_21d,ret_21d_spy,ret_21d_excess,status
PNR,10-Q,2017-07-25,-0.039987364052566754,-0.011559107358475873,-0.02842825669409088,ok
GD,10-Q,2017-07-26,0.02470972708489927,-0.013902680460394778,0.03861240754529405,ok
R,10-Q,2017-07-26,-0.03900005460879552,-0.013902680460394778,-0.025097374148400742,ok
TT,10-Q,2017-07-26,-0.036462045656844855,-0.013902680460394778,-0.022559365196450076,ok
NOC,10-Q,2017-07-26,0.021509381342877054,-0.013902680460394778,0.03541206180327183,ok
HUBB,10-Q,2017-07-26,-0.07072207535692432,-0.013902680460394778,-0.05681939489652954,ok
NSC,10-Q,2017-07-26,0.016940112315926514,-0.013902680460394778,0.030842792776321293,ok
BA,10-Q,2017-07-26,0.028759616921342213,-0.013902680460394778,0.04266229738173699,ok
GWW,10-Q,2017-07-27,-0.038449180468579924,-0.010679467889537553,-0.02776971257904237,ok
ALLE,10-Q,2017-07-27,-0.04408834141352669,-0.010679467889537553,-0.033408873523989135,ok
EFX,10-Q,2017-07-27,-0.011165800472781262,-0.010679467889537553,-0.0004863325832437093,ok
NLSN,10-Q,2017-07-27,,-0.010679467889537553,,missing_price
MAS,10-Q,2017-07-27,-0.051711067250626686,-0.010679467889537553,-0.04103159936108913,ok
FTV,10-Q,2017-07-27,0.03481656519344112,-0.010679467889537553,0.04549603308297867,ok
RSG,10-Q,2017-07-28,0.001399844959032226,-0.009477101531279786,0.010876946490312012,ok
COL,10-Q,2017-07-28,0.0,-0.009477101531279786,0.009477101531279786,ok
AAL,10-Q,2017-07-28,-0.10791882361183547,-0.009477101531279786,-0.09844172208055568,ok
GE,10-Q,2017-07-28,-0.04151990576380937,-0.009477101531279786,-0.03204280423252959,ok
RTX,10-Q,2017-07-28,-0.023888153815174173,-0.009477101531279786,-0.014411052283894388,ok
CTAS,10-K,2017-07-31,-0.013941269666275624,-0.007780694324264981,-0.0061605753420106435,ok
LUV,10-Q,2017-08-01,-0.07321308176180952,-0.005296999056841001,-0.06791608270496852,ok
VRSK,10-Q,2017-08-01,-0.08041778957352086,-0.005296999056841001,-0.07512079051667986,ok
MMM,10-Q,2017-08-01,0.008276097361464174,-0.005296999056841001,0.013573096418305175,ok
CMI,10-Q,2017-08-01,0.008972058088384083,-0.005296999056841001,0.014269057145225084,ok
XYL,10-Q,2017-08-01,0.04100640239951758,-0.005296999056841001,0.046303401456358584,ok
ETN,10-Q,2017-08-01,-0.03543264310598526,-0.005296999056841001,-0.03013564404914426,ok
CAT,10-Q,2017-08-02,0.03890699174405565,0.00020199239881857345,0.03870499934523708,ok
AME,10-Q,2017-08-02,-0.015257749530809939,0.00020199239881857345,-0.015459741929628512,ok
HII,10-Q,2017-08-03,0.008053044565330403,0.0035631635585982036,0.004489881006732199,ok
ALK,10-Q,2017-08-03,-0.11245094339765893,0.0035631635585982036,-0.11601410695625713,ok
CHRW,10-Q,2017-08-03,0.07479446532535405,0.0035631635585982036,0.07123130176675585,ok
FLR,10-Q,2017-08-03,-0.11488725134034106,0.0035631635585982036,-0.11845041489893926,ok
ITW,10-Q,2017-08-04,-0.04500294226903678,-0.0054566431392091275,-0.039546299129827656,ok
BLDR,10-Q,2017-08-04,-0.019736838352767072,-0.0054566431392091275,-0.014280195213557945,ok
PCAR,10-Q,2017-08-04,-0.044286889466516155,-0.0054566431392091275,-0.03883024632730703,ok
LDOS,10-Q,2017-08-04,0.028652909462954623,-0.0054566431392091275,0.03410955260216375,ok
IR,10-Q,2017-08-04,-0.039468112463239,-0.0054566431392091275,-0.034011469324029875,ok
FBIN,10-Q,2017-08-04,-0.03696490735240687,-0.0054566431392091275,-0.031508264213197745,ok
AOS,10-Q,2017-08-08,0.027206025703865544,-0.0015774219737973993,0.028783447677662943,ok
J,10-Q,2017-08-08,0.005912787888917359,-0.0015774219737973993,0.007490209862714758,ok
PWR,10-Q,2017-08-08,-0.028462226827630777,-0.0015774219737973993,-0.026884804853833377,ok
AXON,10-Q,2017-08-09,-0.0599479166235124,-0.0027097813252734415,-0.05723813529823896,ok
FLS,10-Q,2017-08-14,0.03622119457380779,0.014723836945730095,0.021497357628077696,ok
PH,10-K,2017-08-25,0.10597576062876057,0.023536452641853556,0.08243930798690702,ok
LHX,10-K,2017-08-29,0.08271762778838276,0.027536952565742512,0.05518067522264025,ok
DE,10-Q,2017-08-31,0.1033585753764803,0.024575788726161063,0.07878278665031924,ok
NDSN,10-Q,2017-09-05,0.10929909697532625,0.03396066524578356,0.07533843172954269,ok
FDX,10-Q,2017-09-20,0.015737056915818393,0.022914486902513076,-0.007177429986694683,ok
INFO,10-Q,2017-09-26,,0.0249317335424466,,missing_price
CPRT,10-K,2017-09-28,0.046369207061406126,0.02939890501765685,0.016970302043749275,ok
CTAS,10-Q,2017-10-06,-0.010128844522679148,0.01761208529057323,-0.02774092981325238,ok
DAL,10-Q,2017-10-11,-0.07311090288256383,0.012351857166881919,-0.08546276004944575,ok
FAST,10-Q,2017-10-16,0.01105713257828711,0.00955816185529823,0.0014989707229888793,ok
URI,10-Q,2017-10-18,0.027993130168471048,0.011340514714746508,0.01665261545372454,ok
CSX,10-Q,2017-10-18,-0.0663187938523051,0.011340514714746508,-0.07765930856705161,ok
DOV,10-Q,2017-10-19,0.05273716543536966,0.008092706400970595,0.044644459034399064,ok
SNA,10-Q,2017-10-19,0.010602998819869036,0.008092706400970595,0.002510292418898441,ok
UAL,10-Q,2017-10-19,-0.026430211586163654,0.008092706400970595,-0.03452291798713425,ok
KSU,10-Q,2017-10-20,,0.0046285275777975254,,missing_price
HON,10-Q,2017-10-20,0.023026584629125768,0.0046285275777975254,0.018398057051328243,ok
LII,10-Q,2017-10-24,-0.002136947250030663,0.012472850321529005,-0.014609797571559668,ok
PNR,10-Q,2017-10-24,-0.015160029565267075,0.012472850321529005,-0.02763287988679608,ok
MAS,10-Q,2017-10-24,-0.021797586660788126,0.012472850321529005,-0.03427043698231713,ok
NSC,10-Q,2017-10-25,0.014953006437879113,0.01985991327964931,-0.004906906841770198,ok
NOC,10-Q,2017-10-25,-0.006661251985577654,0.01985991327964931,-0.026521165265226965,ok
GD,10-Q,2017-10-25,-0.03498194194740101,0.01985991327964931,-0.05484185522705032,ok
NLSN,10-Q,2017-10-25,,0.01985991327964931,,missing_price
BA,10-Q,2017-10-25,0.034398733079219035,0.01985991327964931,0.014538819799569724,ok
HUBB,10-Q,2017-10-25,-0.043971644876795835,0.01985991327964931,-0.06383155815644515,ok
FTV,10-Q,2017-10-26,-0.008705981698136855,0.018034530776976476,-0.02674051247511333,ok
LMT,10-Q,2017-10-26,0.028614257782191732,0.018034530776976476,0.010579727005215256,ok
RTN,10-Q,2017-10-26,,0.018034530776976476,,missing_price
AYI,10-K,2017-10-26,0.0040198932826940315,0.018034530776976476,-0.014014637494282445,ok
AAL,10-Q,2017-10-26,-0.0017278496063176663,0.018034530776976476,-0.019762380383294142,ok
ALLE,10-Q,2017-10-26,0.029739765692517794,0.018034530776976476,0.011705234915541318,ok
GWW,10-Q,2017-10-26,0.01585357613505045,0.018034530776976476,-0.002180954641926025,ok
RTX,10-Q,2017-10-27,-0.005500834375334107,0.02002257021567666,-0.025523404591010768,ok
IR,10-Q,2017-10-27,0.02662736387119158,0.02002257021567666,0.006604793655514918,ok
ITW,10-Q,2017-10-27,0.034074904755334146,0.02002257021567666,0.014052334539657485,ok
GE,10-Q,2017-10-30,-0.09456157083179884,0.023213122183614043,-0.11777469301541288,ok
MMM,10-Q,2017-10-31,0.06158633148082404,0.030565679526815215,0.031020651954008827,ok
XYL,10-Q,2017-10-31,0.0450637740372728,0.030565679526815215,0.014498094510457582,ok
CMI,10-Q,2017-10-31,-0.047429102821815006,0.030565679526815215,-0.07799478234863022,ok
ETN,10-Q,2017-10-31,-0.02078522900218205,0.030565679526815215,-0.05135090852899726,ok
FBIN,10-Q,2017-10-31,0.03858508202073674,0.030565679526815215,0.008019402493921524,ok
FLS,10-Q,2017-11-01,-0.03637217480124899,0.02706914121815429,-0.06344131601940328,ok
CAT,10-Q,2017-11-01,0.03837402057735684,0.02706914121815429,0.011304879359202546,ok
LUV,10-Q,2017-11-01,0.10983481989737931,0.02706914121815429,0.08276567867922502,ok
WAB,10-Q,2017-11-01,-0.0028487356046514867,0.02706914121815429,-0.029917876822805778,ok
FLR,10-Q,2017-11-02,0.11570013330917561,0.025427807378404,0.09027232593077161,ok
ALK,10-Q,2017-11-02,0.07761039779528245,0.025427807378404,0.05218259041687845,ok
UPS,10-Q,2017-11-02,0.06647710360141468,0.025427807378404,0.04104929622301068,ok
AME,10-Q,2017-11-02,0.04986852099501937,0.025427807378404,0.024440713616615373,ok
RSG,10-Q,2017-11-03,0.018466592732675702,0.018339445069711635,0.00012714766296406665,ok
PCAR,10-Q,2017-11-03,-0.012577131090202864,0.018339445069711635,-0.0309165761599145,ok
LDOS,10-Q,2017-11-03,-0.005026891501549446,0.018339445069711635,-0.02336633657126108,ok
AOS,10-Q,2017-11-06,0.02899276361084513,0.016959585492923646,0.012033178117921484,ok
ODFL,10-Q,2017-11-07,0.07021582051179998,0.020875810609180423,0.04934000990261955,ok
CHRW,10-Q,2017-11-08,0.09611813657840118,0.024700006203588254,0.07141813037481293,ok
HII,10-Q,2017-11-08,-0.056464064261748215,0.024700006203588254,-0.08116407046533647,ok
AXON,10-Q,2017-11-09,0.14212723494432677,0.03152989183551158,0.1105973431088152,ok
BLDR,10-Q,2017-11-09,0.11328975242698669,0.03152989183551158,0.08175986059147511,ok
EFX,10-Q,2017-11-09,0.09168428458488087,0.03152989183551158,0.06015439274936929,ok
PWR,10-Q,2017-11-09,0.10306942441926359,0.03152989183551158,0.07153953258375201,ok
COL,10-K,2017-11-14,0.2142857218883476,0.030768607348315324,0.18351711454003228,ok
ROK,10-K,2017-11-15,0.011656528576649006,0.04458049362333294,-0.032923965046683934,ok
JCI,10-K,2017-11-21,0.0629428419957696,0.03445427606371476,0.028488565932054843,ok
J,10-K,2017-11-21,0.024976944722028716,0.03445427606371476,-0.009477331341686046,ok
CPRT,10-Q,2017-11-28,0.03374012482704236,0.024229359992416155,0.009510764834626206,ok
