ticker,form,filing_date,ret_21d,status
CDNS,10-Q,2019-10-21,0.02606738372688433,ok
CDNS,10-Q,2018-10-22,0.05097265854993793,ok
CDNS,10-K,2022-02-22,0.16330142353288624,ok
CDNS,10-K,2018-02-20,-0.04530743783382163,ok
CDNS,10-Q,2023-10-23,0.12700073654567134,ok
CDNS,10-Q,2020-07-20,0.05255549409858595,ok
CDNS,10-Q,2018-07-23,0.005537098373223914,ok
CDNS,10-Q,2017-07-24,0.06786430250429931,ok
CDNS,10-Q,2021-07-26,0.09388149614230623,ok
CDNS,10-Q,2022-04-25,-0.046988787668556076,ok
CDNS,10-Q,2017-04-25,0.07328531569755681,ok
CDW,10-Q,2019-10-31,0.051140041911055034,ok
CDW,10-Q,2023-05-03,0.059744444306624844,ok
CDW,10-Q,2019-05-01,-0.08052794487269876,ok
CDW,10-K,2022-02-28,0.04928653111949344,ok
CDW,10-K,2024-02-26,0.03204314396091834,ok
CDW,10-Q,2016-11-03,0.20230691167392223,ok
CDW,10-Q,2024-10-30,-0.0949114020150672,ok
CDW,10-Q,2020-11-02,0.040816186847805636,ok
CDW,10-K,2017-03-01,-0.040147238893667114,ok
CDW,10-Q,2022-08-03,-0.06038454772150381,ok
CDW,10-Q,2021-08-04,0.08198955017675691,ok
CDW,10-K,2019-02-27,0.00179028807315329,ok
CDW,10-Q,2024-07-31,0.025738281151906683,ok
CDW,10-Q,2018-10-31,0.033177305689415126,ok
CDW,10-K,2016-02-25,0.03773543109988764,ok
CDW,10-Q,2025-08-06,0.029349355392629617,ok
CDW,10-Q,2016-05-05,0.05157336376197108,ok
CDW,10-Q,2022-11-02,0.10566517802194575,ok
CDW,10-Q,2017-11-02,0.005178320986935825,ok
CDW,10-Q,2023-11-01,0.07034309964375862,ok
CDW,10-Q,2015-11-06,0.01802703540075301,ok
CDW,10-Q,2024-05-01,0.04472451269132649,ok
CDW,10-Q,2016-08-04,0.013037051015915013,ok
CDW,10-Q,2025-05-07,0.018969645834799875,ok
CDW,10-K,2023-02-24,-0.053621662640317314,ok
CDW,10-Q,2021-05-05,-0.020480918705064854,ok
CDW,10-Q,2020-05-06,0.17802346041995265,ok
CDW,10-Q,2022-05-04,-0.0054986488101624875,ok
CDW,10-Q,2018-05-03,0.09494877911385591,ok
CDW,10-Q,2017-05-04,0.03804992369461102,ok
CDW,10-K,2021-02-26,0.0520744415402834,ok
CDW,10-K,2018-03-01,-0.04495001739876903,ok
CDW,10-K,2025-02-21,-0.0837422074688906,ok
CDW,10-Q,2023-08-02,0.07492355555774965,ok
CDW,10-K,2020-02-28,-0.15154969224212267,ok
CDW,10-Q,2020-08-05,-0.03593327605880825,ok
CDW,10-Q,2021-11-03,0.035677990849464436,ok
CDW,10-Q,2018-08-03,0.03161861298285862,ok
CDW,10-Q,2019-07-31,-0.026818505023505246,ok
CDW,10-Q,2017-08-04,-0.04377089626689867,ok
CPAY,10-K,2021-02-26,-0.007464596813828828,ok
CPAY,10-Q,2023-05-10,0.048902274549743385,ok
CPAY,10-Q,2017-11-09,0.06853110103283888,ok
CPAY,10-Q,2022-08-09,-0.050284258666303705,ok
CPAY,10-Q,2022-05-09,0.14168322032653013,ok
CPAY,10-Q,2017-05-09,0.078508387469852,ok
CPAY,10-Q,2019-11-12,0.037113396001801746,ok
CPAY,10-K,2018-03-01,-0.007959931603958026,ok
CPAY,10-K,2020-03-02,-0.3386044971118993,ok
CPAY,10-Q,2024-08-09,0.08931838598073827,ok
CPAY,10-Q,2016-05-09,0.014918452109351055,ok
CPAY,10-K,2025-02-27,-0.0487831610825229,ok
CPAY,10-K,2016-02-29,0.15717747420859607,ok
CPAY,10-K,2019-03-01,0.06741522994941973,ok
CPAY,10-Q,2018-11-08,-0.1077329570224701,ok
CPAY,10-K,2024-02-29,0.09535577015226226,ok
CPAY,10-Q,2023-11-09,0.12974860186133874,ok
CPAY,10-Q,2016-11-09,0.02359680832766542,ok
CPAY,10-Q,2025-08-07,0.023284060222957814,ok
CPAY,10-Q,2024-05-09,-0.08484569831129674,ok
CPAY,10-Q,2016-08-09,0.028403196361179717,ok
CPAY,10-Q,2023-08-09,0.045377585776114504,ok
CPAY,10-Q,2020-05-11,0.15352467730784203,ok
CPAY,10-Q,2024-11-08,-0.02396114668247984,ok
CPAY,10-K,2023-02-28,-0.03426603119516336,ok
CPAY,10-Q,2020-08-10,-0.006091316496597443,ok
CPAY,10-K,2022-03-01,0.10662951901848694,ok
CPAY,10-K,2017-03-01,-0.10106217843086118,ok
CPAY,10-Q,2019-05-10,0.01172095846701593,ok
CPAY,10-Q,2018-08-09,0.00792036480875069,ok
CPAY,10-Q,2021-08-09,0.004994843533262516,ok
CPAY,10-Q,2021-11-09,-0.09066701375285247,ok
CPAY,10-Q,2017-08-08,-0.002808855733355098,ok
CPAY,10-Q,2018-05-10,-0.007001605445110415,ok
CPAY,10-Q,2021-05-10,-0.042233099163,ok
CPAY,10-Q,2022-11-08,0.01085583493703024,ok
CPAY,10-Q,2019-08-09,-0.03198969097804749,ok
CPAY,10-Q,2015-11-09,-0.04867401551630024,ok
CPAY,10-Q,2020-11-09,-0.007654568950540952,ok
CPAY,10-Q,2025-05-12,-0.0026882557992080613,ok
CRM,10-K,2022-03-11,-0.012379875917346905,ok
CRM,10-Q,2020-12-04,-0.04299123889954504,ok
CRM,10-Q,2019-12-04,0.10880259221302913,ok
CRM,10-Q,2022-08-25,-0.158645194883542,ok
CRM,10-Q,2017-08-25,-0.018703598621316653,ok
CRM,10-Q,2021-12-02,-0.02197549576264446,ok
CRM,10-Q,2023-08-31,-0.0801498881218744,ok
CRM,10-Q,2021-08-27,0.021573632350330385,ok
CRM,10-K,2017-03-06,0.005697089297653557,ok
CRM,10-Q,2020-06-01,0.062202226448069275,ok
CRM,10-Q,2021-06-02,0.04415642217080751,ok
CRM,10-K,2023-03-08,0.05247348044000244,ok
CRM,10-Q,2016-09-01,-0.0710052032550329,ok
CRM,10-K,2024-03-06,-0.004824741820877887,ok
CRM,10-Q,2016-05-20,0.007529061836718753,ok
CRM,10-K,2025-03-05,-0.1258349331314279,ok
CRM,10-K,2019-03-08,0.02199143297410555,ok
CRM,10-Q,2023-06-01,-0.005871343902894677,ok
CRM,10-Q,2024-12-04,-0.1004780339895105,ok
CRM,10-Q,2018-11-28,-0.026094898499713248,ok
CRM,10-Q,2017-05-22,-0.01551614957128944,ok
CRM,10-K,2016-03-07,0.07220891170746868,ok
CRM,10-Q,2017-11-22,-0.03931483443558803,ok
CRM,10-Q,2016-11-21,-0.07931713513216321,ok
CRM,10-K,2020-03-05,-0.20807800944569055,ok
CRM,10-Q,2019-08-23,0.0031668505973438954,ok
CRM,10-Q,2024-08-29,0.0666499451923821,ok
CRM,10-Q,2023-11-30,0.016792486115436933,ok
CRM,10-Q,2024-05-30,0.17522135263155225,ok
CRM,10-K,2021-03-17,0.08816646199432077,ok
CRM,10-Q,2018-08-31,0.029997422150092268,ok
CRM,10-Q,2022-12-01,-0.08312931297433357,ok
CRM,10-Q,2015-11-20,-0.038646589204973436,ok
CRM,10-Q,2025-05-29,0.023236985786686093,ok
CRM,10-Q,2018-05-31,0.054666146640852675,ok
CRM,10-Q,2022-06-01,-0.044698121489600506,ok
CRM,10-Q,2019-06-05,-0.02436267217340471,ok
CRM,10-Q,2020-08-28,-0.08723723178110065,ok
CRWD,10-K,2023-03-09,0.05276138874291858,ok
CRWD,10-Q,2019-07-19,0.19001440833869476,ok
CRWD,10-Q,2021-09-01,-0.07667517448103334,ok
CRWD,10-K,2025-03-10,0.05238627197026613,ok
CRWD,10-Q,2024-11-27,0.0049483622625063894,ok
CRWD,10-Q,2025-06-04,0.09748999942352143,ok
CRWD,10-Q,2024-08-29,0.03239219405166183,ok
CRWD,10-Q,2019-12-06,0.09373158803247983,ok
CRWD,10-Q,2022-11-30,-0.10505737739096244,ok
CRWD,10-Q,2020-12-03,0.3105031471784445,ok
CRWD,10-K,2022-03-16,0.24021932236045718,ok
CRWD,10-K,2024-03-07,-0.048380193047197984,ok
CRWD,10-Q,2020-06-03,0.0934760276409623,ok
CRWD,10-Q,2023-11-29,0.08906331967826642,ok
CRWD,10-Q,2023-06-01,-0.07356392328398187,ok
CRWD,10-Q,2022-08-31,-0.09747551060874804,ok
CRWD,10-Q,2024-06-05,0.14182593903226692,ok
CRWD,10-K,2021-03-18,0.12176009455780035,ok
CRWD,10-Q,2022-06-03,0.14694627494473034,ok
CRWD,10-Q,2021-06-04,0.280467806418218,ok
CRWD,10-Q,2019-09-06,-0.0947618354768035,ok
CRWD,10-Q,2020-09-03,0.12092847104690518,ok
CRWD,10-Q,2023-08-31,0.039931267592346,ok
CRWD,10-Q,2021-12-02,-0.052639139962632586,ok
CRWD,10-K,2020-03-23,0.3230320444204251,ok
CRWD,10-Q,2025-08-28,,missing
CSCO,10-Q,2016-02-18,0.07188769907469394,ok
CSCO,10-K,2021-09-09,-0.05371828662607947,ok
CSCO,10-K,2024-09-05,0.0818875643967778,ok
CSCO,10-K,2016-09-08,0.008264390167816105,ok
CSCO,10-Q,2015-11-19,-0.026671568496646536,ok
CSCO,10-Q,2019-11-19,0.053002019603438866,ok
CSCO,10-Q,2017-05-23,0.0028339894723419246,ok
CSCO,10-Q,2022-05-25,-0.005227416671879981,ok
CSCO,10-Q,2018-05-22,-0.011225645258137518,ok
CSCO,10-Q,2019-05-21,0.015746691507675825,ok
CSCO,10-Q,2025-02-18,-0.05372351987069124,ok
CSCO,10-Q,2020-11-17,0.0702004337121993,ok
CSCO,10-Q,2025-05-20,0.045726940563340035,ok
CSCO,10-Q,2024-02-20,0.02630484164927749,ok
CSCO,10-Q,2019-02-19,0.07270883305256581,ok
CSCO,10-K,2022-09-08,-0.10416442409274396,ok
CSCO,10-Q,2018-02-20,0.005674241471631314,ok
CSCO,10-K,2019-09-05,-0.011154067921912758,ok
CSCO,10-K,2018-09-06,0.024860379007945577,ok
CSCO,10-Q,2023-02-21,-0.004628622236972912,ok
CSCO,10-Q,2022-02-22,-0.03232668742689471,ok
CSCO,10-Q,2021-02-16,0.06256759194824602,ok
CSCO,10-K,2023-09-07,-0.0520156573866456,ok
CSCO,10-Q,2020-02-18,-0.20326230063578443,ok
CSCO,10-Q,2024-11-19,0.010875348141998753,ok
CSCO,10-Q,2021-11-23,0.12622082141475244,ok
CSCO,10-K,2015-09-08,0.05559298488153086,ok
CSCO,10-Q,2017-11-21,0.05129581991329801,ok
CSCO,10-Q,2016-11-22,0.01906976895543444,ok
CSCO,10-Q,2018-11-20,-0.05933935089843789,ok
CSCO,10-Q,2024-05-21,0.007456421609845609,ok
CSCO,10-Q,2023-11-21,0.039748868723724184,ok
CSCO,10-Q,2022-11-22,-0.0219098801511195,ok
CSCO,10-Q,2020-05-18,0.024633548610453193,ok
CSCO,10-Q,2021-05-25,-0.009942054207333517,ok
CSCO,10-Q,2017-02-21,-0.0008789225659873168,ok
CSCO,10-K,2020-09-03,-0.04943193706730853,ok
CSCO,10-K,2017-09-07,0.07184015085233364,ok
CSCO,10-Q,2023-05-24,0.037182472750963536,ok
CSCO,10-Q,2016-05-24,0.02634365699455321,ok
CTSH,10-Q,2017-05-05,0.06876216927672729,ok
CTSH,10-Q,2016-05-06,0.00297289499181308,ok
CTSH,10-Q,2022-05-05,0.007678487369275233,ok
CTSH,10-K,2022-02-16,0.028827817683992008,ok
CTSH,10-K,2023-02-15,-0.1353979027889265,ok
CTSH,10-Q,2019-10-31,0.045965494554566444,ok
CTSH,10-Q,2025-07-31,0.0113069387647875,ok
CTSH,10-Q,2018-05-07,0.00624283138367332,ok
CTSH,10-Q,2021-07-29,0.048194613059198366,ok
CTSH,10-K,2018-02-27,-0.03441992589543019,ok
CTSH,10-Q,2023-08-03,0.022171056116901067,ok
CTSH,10-Q,2019-08-01,-0.07257890206685458,ok
CTSH,10-Q,2021-10-28,0.033974271437376524,ok
CTSH,10-Q,2020-07-30,-0.01830925028250463,ok
CTSH,10-Q,2018-08-02,0.023158168028570403,ok
CTSH,10-Q,2022-11-03,0.168706268687437,ok
CTSH,10-K,2019-02-19,-0.017402010887781483,ok
CTSH,10-Q,2017-08-03,0.014743072251832468,ok
CTSH,10-K,2017-03-01,-0.016763543919145474,ok
CTSH,10-Q,2016-08-05,-0.01758527473866245,ok
CTSH,10-Q,2022-07-28,-0.028063263741820332,ok
CTSH,10-K,2016-02-25,0.051362562620340224,ok
CTSH,10-K,2021-02-12,0.017501744436970945,ok
CTSH,10-K,2020-02-14,-0.2677581230361763,ok
CTSH,10-Q,2020-10-29,0.10326480181287856,ok
CTSH,10-Q,2024-10-31,0.08776858456634806,ok
CTSH,10-Q,2018-10-30,0.059839185205719625,ok
CTSH,10-Q,2024-08-01,0.023171741528965173,ok
CTSH,10-Q,2023-05-04,-0.020290088658567518,ok
CTSH,10-Q,2019-05-03,0.03467306016496541,ok
CTSH,10-Q,2021-05-06,-0.047631499900127605,ok
CTSH,10-K,2024-02-14,-0.014584671193322185,ok
CTSH,10-Q,2016-11-07,0.042922409658766814,ok
CTSH,10-Q,2025-05-01,0.07107144723289327,ok
CTSH,10-Q,2024-05-02,-0.003141583477859977,ok
CTSH,10-Q,2023-11-02,0.12267166789544248,ok
CTSH,10-Q,2017-11-01,-0.027708975347580878,ok
CTSH,10-Q,2020-05-08,0.004684330837547712,ok
CTSH,10-Q,2015-11-05,-0.07696866965143268,ok
CTSH,10-K,2025-02-12,-0.09864504810394281,ok
DAY,10-Q,2021-11-03,-0.18048518685975656,ok
DAY,10-Q,2018-10-29,0.11406949719767301,ok
DAY,10-Q,2020-11-05,0.0603031393734661,ok
DAY,10-Q,2020-08-05,-0.12258211241438433,ok
DAY,10-K,2020-02-28,-0.2731514575508296,ok
DAY,10-K,2019-02-28,0.046511602570492805,ok
DAY,10-Q,2023-08-02,0.08238800959800607,ok
DAY,10-K,2021-02-26,-0.0892259611113626,ok
DAY,10-Q,2022-05-04,-0.09895495112995456,ok
DAY,10-Q,2020-05-06,0.32422824825608765,ok
DAY,10-Q,2021-05-05,-0.029966309928959323,ok
DAY,10-Q,2018-05-24,0.03292793356564783,ok
DAY,10-Q,2025-05-07,0.10984569605228578,ok
DAY,10-Q,2022-11-02,0.12542373465815904,ok
DAY,10-Q,2024-05-01,-0.14265903515598366,ok
DAY,10-Q,2023-11-13,0.07017278391021309,ok
DAY,10-K,2024-02-28,-0.06812109443203485,ok
DAY,10-Q,2025-08-06,0.29213479453855373,ok
DAY,10-Q,2018-08-09,0.11996420946343234,ok
DAY,10-Q,2024-07-31,-0.021086370204794203,ok
DAY,10-Q,2021-08-04,0.1406999969482421,ok
DAY,10-Q,2022-08-03,-0.011738663508649383,ok
DAY,10-Q,2019-11-07,0.23425947444861883,ok
DAY,10-Q,2024-10-30,0.14140975704603087,ok
DAY,10-Q,2019-07-30,0.10591417403291281,ok
DAY,10-K,2022-02-28,-0.025099461516084443,ok
DAY,10-K,2023-03-01,-0.025964943131770224,ok
DAY,10-Q,2019-05-01,-0.04984540378711899,ok
DAY,10-K,2025-02-28,-0.05904177687227696,ok
DAY,10-Q,2023-05-03,0.036735394175631875,ok
DELL,10-Q,2017-12-12,0.09463724250048244,ok
DELL,10-Q,2024-06-11,0.06024019905658928,ok
DELL,10-Q,2018-12-10,-0.21608744110230504,ok
DELL,10-Q,2022-12-05,-0.051079626563942715,ok
DELL,10-Q,2019-12-09,0.04134313311080162,ok
DELL,10-Q,2021-06-07,-0.0325748373807726,ok
DELL,10-Q,2018-09-11,-0.043743558445028974,ok
DELL,10-Q,2019-06-10,-0.03523979324764337,ok
DELL,10-Q,2021-09-03,0.09048799870370972,ok
DELL,10-Q,2023-12-08,0.1390103277923631,ok
DELL,10-Q,2022-06-06,-0.14188652491256837,ok
DELL,10-Q,2023-06-12,0.15747856914586222,ok
DELL,10-Q,2022-09-01,-0.04701239035360216,ok
DELL,10-K,2023-03-30,0.10886454465133921,ok
DELL,10-K,2021-03-26,0.1317000670456019,ok
DELL,10-Q,2024-09-10,0.14722430394529584,ok
DELL,10-Q,2020-12-07,0.08468313293149898,ok
DELL,10-K,2022-03-24,-0.11042575022117462,ok
DELL,10-K,2019-03-29,0.14857739618771126,ok
DELL,10-Q,2020-09-04,0.04377399366211421,ok
DELL,10-Q,2016-09-06,0.06644659347075188,ok
DELL,10-Q,2016-12-09,0.06688911068044034,ok
DELL,10-Q,2018-06-12,0.09699013751891061,ok
DELL,10-K,2025-03-25,-0.0389905693712751,ok
DELL,10-Q,2017-09-08,0.0673306990893554,ok
DELL,10-Q,2025-06-10,0.1199116662294668,ok
DELL,10-Q,2021-12-03,0.00017080775618949495,ok
DELL,10-Q,2017-06-09,-0.01662394926105093,ok
DELL,10-K,2020-03-27,0.05393535210356215,ok
DELL,10-Q,2020-06-08,0.04819967795512903,ok
DELL,10-K,2017-03-31,0.044475927342216615,ok
DELL,10-K,2018-03-29,-0.019669461900571394,ok
DELL,10-Q,2024-12-10,-0.05668285679461449,ok
DELL,10-Q,2016-06-10,,missing
DELL,10-Q,2023-09-12,-0.005513948429863524,ok
DELL,10-Q,2019-09-10,-0.1085076141503224,ok
DELL,10-K,2024-03-25,0.06785352152783086,ok
ENPH,10-Q,2019-10-29,-0.08535131293956943,ok
ENPH,10-Q,2021-04-27,-0.1639977312473413,ok
ENPH,10-Q,2023-07-27,-0.2560551914415393,ok
ENPH,10-Q,2024-04-23,0.06829397048591535,ok
ENPH,10-Q,2016-05-04,-0.04285710393165876,ok
ENPH,10-Q,2022-10-25,0.18897550033305177,ok
ENPH,10-K,2021-02-16,-0.1533849750686369,ok
ENPH,10-Q,2017-05-10,-0.2641509306647245,ok
ENPH,10-K,2022-02-11,0.1300706749309275,ok
ENPH,10-Q,2023-10-26,0.01684344709338559,ok
ENPH,10-Q,2017-08-09,0.3978494003420281,ok
ENPH,10-Q,2020-10-27,0.41001734965981007,ok
ENPH,10-Q,2025-07-22,-0.16047058105468748,ok
ENPH,10-Q,2020-05-05,0.16384946208640483,ok
ENPH,10-Q,2018-08-06,-0.1996527864011346,ok
ENPH,10-Q,2023-04-25,-0.2563463349371893,ok
ENPH,10-Q,2022-04-26,0.10043552469829842,ok
ENPH,10-Q,2019-04-30,0.5707171830360336,ok
ENPH,10-Q,2016-11-02,-0.025641002128344415,ok
ENPH,10-Q,2018-11-06,0.10291256760323964,ok
ENPH,10-K,2019-03-15,0.059668502814603785,ok
ENPH,10-K,2018-04-02,-0.09977832888355831,ok
ENPH,10-Q,2017-11-08,0.5828571319580078,ok
ENPH,10-Q,2025-04-22,-0.11491670137710353,ok
ENPH,10-K,2020-02-21,-0.53443898869787,ok
ENPH,10-Q,2018-05-10,-0.11324379045450728,ok
ENPH,10-Q,2022-07-26,0.3562701900040459,ok
ENPH,10-K,2016-03-01,-0.045082020874914086,ok
ENPH,10-Q,2019-07-30,0.5367206024931206,ok
ENPH,10-Q,2015-11-04,-0.10729614085238026,ok
ENPH,10-Q,2020-08-04,0.11704133505447456,ok
ENPH,10-Q,2016-08-03,0.016759827507484282,ok
ENPH,10-Q,2024-10-22,-0.3128049575924633,ok
ENPH,10-Q,2021-07-27,0.00028926907081605613,ok
ENPH,10-K,2025-02-10,-0.07248215305509453,ok
ENPH,10-K,2017-03-16,-0.0437956655328442,ok
ENPH,10-K,2023-02-13,-0.032036564815072666,ok
ENPH,10-Q,2024-07-23,0.15119643247036185,ok
ENPH,10-K,2024-02-09,-0.0120029493431133,ok
ENPH,10-Q,2021-10-26,0.4706560372980879,ok
EPAM,10-Q,2015-11-06,0.15207372289945553,ok
EPAM,10-Q,2021-11-05,-0.15610018713258123,ok
EPAM,10-Q,2018-11-05,0.030037069961080798,ok
EPAM,10-Q,2020-08-06,0.06326467699204685,ok
EPAM,10-Q,2016-05-09,0.062161400745535556,ok
EPAM,10-Q,2017-11-07,-0.006552205302432834,ok
EPAM,10-Q,2016-11-09,0.038783905826312415,ok
EPAM,10-Q,2025-08-07,0.04253829860154856,ok
EPAM,10-K,2023-02-24,-0.06871874934869804,ok
EPAM,10-Q,2024-05-09,-0.027208251236856884,ok
EPAM,10-Q,2022-05-10,-0.009448686126675598,ok
EPAM,10-K,2019-02-26,0.03300353528423128,ok
EPAM,10-K,2021-02-25,0.06469327813834225,ok
EPAM,10-Q,2024-11-07,0.06130859905356467,ok
EPAM,10-Q,2021-05-06,0.06389896643159654,ok
EPAM,10-Q,2019-08-08,0.018422992308198216,ok
EPAM,10-K,2024-02-22,-0.110695141989965,ok
EPAM,10-Q,2020-11-05,-0.06793993012378885,ok
EPAM,10-K,2020-03-02,-0.19232606427185028,ok
EPAM,10-Q,2018-08-06,0.07189182511904058,ok
EPAM,10-Q,2021-08-06,0.04866053749964272,ok
EPAM,10-Q,2022-11-04,0.08841036047010675,ok
EPAM,10-K,2016-02-23,0.08948094149524621,ok
EPAM,10-K,2018-02-27,-0.026873761579724653,ok
EPAM,10-K,2022-02-25,-0.28041731111108625,ok
EPAM,10-Q,2017-08-08,0.036783507753676226,ok
EPAM,10-Q,2018-05-10,-0.01678502582522423,ok
EPAM,10-Q,2025-05-08,-0.016804875408353626,ok
EPAM,10-K,2025-02-28,-0.18094500418258408,ok
EPAM,10-Q,2022-08-05,-0.03874687640934671,ok
EPAM,10-Q,2017-05-08,0.03276055811440681,ok
EPAM,10-Q,2023-08-03,0.05521991382165892,ok
EPAM,10-Q,2019-05-09,0.04311212446944945,ok
EPAM,10-Q,2023-11-03,0.06078107631201335,ok
EPAM,10-Q,2024-08-08,0.0782590038108657,ok
EPAM,10-K,2017-03-01,0.013888901624924621,ok
EPAM,10-Q,2019-11-07,0.09732516120599688,ok
EPAM,10-Q,2020-05-07,0.04832386893156282,ok
EPAM,10-Q,2016-08-08,0.06485829546672428,ok
EPAM,10-Q,2023-05-05,-0.13898625305638324,ok
FFIV,10-K,2016-11-04,0.037795660828799704,ok
FFIV,10-K,2022-11-15,-0.035721336067773835,ok
FFIV,10-Q,2024-02-05,0.032782459776286466,ok
FFIV,10-K,2018-11-21,-0.10941761049998733,ok
FFIV,10-Q,2022-08-05,-0.10076580742520025,ok
FFIV,10-K,2015-11-06,-0.05671561342712239,ok
FFIV,10-Q,2024-05-06,-0.010202878170726626,ok
FFIV,10-Q,2018-05-02,0.05714458816646473,ok
FFIV,10-Q,2024-08-06,0.06768753778795511,ok
FFIV,10-K,2020-11-19,0.08795253811673209,ok
FFIV,10-Q,2023-02-03,-0.05085302040933204,ok
FFIV,10-Q,2023-05-05,0.08992640457713263,ok
FFIV,10-Q,2025-08-06,-0.016623591057056908,ok
FFIV,10-Q,2022-05-06,-0.025982361734787407,ok
FFIV,10-Q,2018-02-02,0.05557478828470597,ok
FFIV,10-Q,2019-02-01,0.008897415784719698,ok
FFIV,10-K,2024-11-18,0.05004372778839761,ok
FFIV,10-Q,2016-04-27,0.019738078393205294,ok
FFIV,10-Q,2019-08-02,-0.07882617940381631,ok
FFIV,10-Q,2025-05-06,0.11003694330082592,ok
FFIV,10-Q,2018-08-01,0.1067995344012338,ok
FFIV,10-Q,2020-05-06,0.023554275500766497,ok
FFIV,10-Q,2022-02-04,-0.04218353598020297,ok
FFIV,10-Q,2017-05-10,-0.01747722602648394,ok
FFIV,10-Q,2019-05-03,-0.11427090722039157,ok
FFIV,10-Q,2020-02-05,-0.04463789680938035,ok
FFIV,10-Q,2016-01-27,0.018670091011782297,ok
FFIV,10-Q,2017-02-01,0.07956777293851269,ok
FFIV,10-Q,2016-07-27,0.010480144235167632,ok
FFIV,10-Q,2023-08-04,0.03197686794828747,ok
FFIV,10-K,2023-11-14,0.07589391597087802,ok
FFIV,10-Q,2021-08-05,-0.036758463870641744,ok
FFIV,10-Q,2017-08-02,0.002519276265958492,ok
FFIV,10-K,2019-11-15,-0.02914894333467566,ok
FFIV,10-K,2021-11-16,-0.004383784510783917,ok
FFIV,10-K,2017-11-03,0.10823238121593981,ok
FFIV,10-Q,2025-02-07,-0.1346706057500252,ok
FFIV,10-Q,2020-08-05,-0.08601464015798299,ok
FFIV,10-Q,2021-05-06,0.02866714990216579,ok
FFIV,10-Q,2021-02-05,-0.031133860436099114,ok
FI,10-Q,2025-04-25,-0.09795527240028579,ok
FI,10-Q,2022-04-28,-0.032174863337029014,ok
FI,10-Q,2025-07-24,-0.002855576456629927,ok
FI,10-Q,2024-10-23,0.07437242047027315,ok
FI,10-Q,2023-07-27,-0.016435905952441043,ok
FI,10-Q,2017-08-02,-0.0020972988115696145,ok
FI,10-Q,2022-10-28,-0.010526333792559406,ok
FI,10-Q,2023-04-26,-0.047051865383139324,ok
FI,10-Q,2020-08-06,-0.0327212205898868,ok
FI,10-Q,2022-07-27,0.026900225763178742,ok
FI,10-K,2016-02-19,0.03900668994875245,ok
FI,10-Q,2019-07-26,0.03988264007769304,ok
FI,10-Q,2017-11-01,0.0389579919520584,ok
FI,10-Q,2020-05-08,0.02490933995761102,ok
FI,10-Q,2021-07-28,0.030726010775858015,ok
FI,10-K,2021-02-26,0.053046675665168186,ok
FI,10-Q,2023-10-25,0.10234840539841827,ok
FI,10-K,2022-02-24,0.05179996550964283,ok
FI,10-Q,2017-04-27,0.03503208749373665,ok
FI,10-Q,2016-08-03,-0.006223014987798092,ok
FI,10-Q,2021-10-28,-0.010758120082474565,ok
FI,10-K,2019-02-21,0.009793531929848776,ok
FI,10-Q,2024-07-25,0.08845589088943351,ok
FI,10-K,2018-02-22,-0.014706891344129502,ok
FI,10-Q,2021-04-28,-0.06295573455146486,ok
FI,10-Q,2019-05-01,-0.0008146129940139746,ok
FI,10-Q,2018-05-02,0.06229180251771127,ok
FI,10-Q,2016-05-06,0.0377046255806226,ok
FI,10-Q,2024-04-24,-0.01346471626770318,ok
FI,10-Q,2016-10-27,0.10191215101138562,ok
FI,10-K,2020-02-27,-0.1344205255594204,ok
FI,10-K,2017-02-23,0.009051356846963232,ok
FI,10-Q,2019-11-07,0.046511613343821256,ok
FI,10-Q,2015-10-28,-0.00880006736047112,ok
FI,10-Q,2020-10-28,0.2353507584076917,ok
FI,10-Q,2018-08-01,0.06449023056716907,ok
FI,10-Q,2018-11-01,0.06354284173187952,ok
FICO,10-K,2017-11-09,0.011706575936940355,ok
FICO,10-K,2022-11-09,0.3868671326218731,ok
FICO,10-Q,2020-07-29,-0.03052077929635888,ok
FICO,10-Q,2024-07-31,0.07080627441406251,ok
FICO,10-K,2019-11-08,0.06812629026019046,ok
FICO,10-Q,2023-01-26,0.037706037941090065,ok
FICO,10-Q,2018-04-26,0.063908449411471,ok
FICO,10-K,2016-11-10,0.07845865068993896,ok
FICO,10-Q,2022-08-03,-0.058750976986102765,ok
FICO,10-Q,2023-04-27,0.07750313471042647,ok
FICO,10-Q,2025-04-29,-0.14096354830486868,ok
FICO,10-K,2020-11-12,0.12111239123254802,ok
FICO,10-Q,2016-01-28,0.20864706349312345,ok
FICO,10-Q,2024-01-25,0.0030990215517159303,ok
FICO,10-Q,2017-04-27,0.00044952092638816943,ok
FICO,10-Q,2017-07-31,-0.028060329108149262,ok
FICO,10-Q,2022-04-27,0.0701875837336623,ok
FICO,10-Q,2017-01-31,0.06812846806359896,ok
FICO,10-Q,2019-01-30,0.1554678122800981,ok
FICO,10-Q,2020-01-30,-0.05569790986351553,ok
FICO,10-Q,2016-07-28,0.09645325858048204,ok
FICO,10-K,2015-11-10,0.04070570025390041,ok
FICO,10-Q,2019-04-30,0.06366397697441917,ok
FICO,10-Q,2023-08-02,0.10022017315873999,ok
FICO,10-Q,2021-01-28,-0.03909189031467186,ok
FICO,10-Q,2019-07-31,0.019457656400825085,ok
FICO,10-Q,2021-08-03,-0.08689467813731355,ok
FICO,10-Q,2022-01-27,0.11395071590305017,ok
FICO,10-K,2018-11-09,-0.036010835115779294,ok
